ACCOUNT_NO.,ACCOUNT_NAME,SCHEME_TYPE,CLS_BALANCE,AVG_CR_BALANCE,AVG_DR_BALANCE,INT_RATE,INT_EXPENSE,INT_INCOME,ACCT_OPEN_DATE _OPEN_EFFECTIVE_DATE,GL_SUB_HEAD_CODE,MATURITY_DATE,CRNCY,A/C_CLASSIFICATION,CR_INT_RATE,DR_INT_RATE,COUNTRY,INT_CODE,LAST_DAY_IN_DR_BAL,LAST_DAY_IN_DR_BAL.1,INT_PAY_FLAG,INT_COLL_FLAG,CUST_ID,OPENING_BAL.
50010010004282,BANK OF INDUSTRY LIMITED,ODA,"4,033,197.61","4,033,197.61",0,0.01,0,0,12/18/2020,21001,2022-07-09,USD,Performing A/c,0,0,NIGERIA,DDA1,,7/5/2022,N,Y,C000000180,"4,033,197.61"
50010010004312,GREENWICH MERCHANT BANK LIMITE,ODA,"348,470.45","348,470.45",0,0.01,0,0,1/13/2021,21001,2022-07-09,USD,Performing A/c,0,0,NIGERIA,DDA1,,7/5/2022,N,Y,C000000181,"348,470.45"
50010010004336,GREENWICH MERCHANT BANK LIMITE,ODA,"4,118.32","4,118.32",0,0.3,0,0,1/14/2021,21001,2022-07-09,GBP,Performing A/c,0,0,NIGERIA,DDA1,,7/5/2022,N,Y,C000000181,"4,118.32"
50017150002141,OANDO TRADING DMCC,ODA,"30,383.18","30,383.18",0,0.01,0,0,7/3/2017,21003,2022-07-09,USD,Performing A/c,0.01,0,UNITED ARAB EMIRATES,DDA1,,7/5/2022,Y,Y,C000000101,"30,383.18"
50017150000259,STERLING BANK PLC - DOM (USD),ODA,"617,576.04","617,576.04",0,0.01,0,0,7/1/2008,21715,2022-07-09,USD,Performing A/c,0,0,NIGERIA,DDA1,,7/5/2022,N,Y,C000000052,"617,576.04"
50017000001038,CELETRANS NIG. LTD. - DDA GBP,ODA,"19,102.41","19,102.41",0,0.3,0,0,7/1/2008,21700,2022-07-09,GBP,Performing A/c,0,0,NIGERIA,DDA1,,7/5/2022,N,Y,C000000005,"19,102.41"
50010010004275,SOLIDAIRE BANK,ODA,"10,000.00","10,000.00",0,0.3,0,0,12/9/2020,21001,2022-07-09,EUR,Performing A/c,0,0,UNITED STATES,DDA1,,7/5/2022,N,Y,C000000178,"10,000.00"
50012160001519,3T WORLDWIDE QRI (NIGERIA) LIM,ODA,"1,579.85","1,579.85",0,0.01,0,0,11/6/2009,21216,2022-07-09,USD,Performing A/c,0,0,NIGERIA,DDA1,,7/5/2022,N,Y,C000000064,"1,579.85"
50010010003773,MKOMBOZI COMMERCIAL BANK LIMIT,ODA,"8,601.00","8,601.00",0,0.3,0,0,3/12/2020,21001,2022-07-09,GBP,Performing A/c,0.3,0,TANZANIA,DDA1,,7/5/2022,Y,Y,C000000161,"8,601.00"
50017150002301,NOVA MERCHANT BANK,ODA,"4,697,005.01","4,697,005.01",0,0.3,0,0,3/9/2018,21715,2022-07-09,EUR,Performing A/c,0,0,NIGERIA,DDA1,,7/5/2022,N,N,C000000117,"4,697,005.01"
50012150003896,GLOBUS BANK LIMITED,CAA,"171,459.70","171,459.70",0,0,0,0,6/2/2020,21215,2022-07-09,USD,,0,0,NIGERIA,NIL,,7/5/2022,N,N,C000000155,"171,459.70"
50012150003063,SUNTRUST BANK NIGERIA LIMITED,CAA,"23,699.93","23,699.93",0,0,0,0,7/3/2019,21215,2022-07-09,USD,,0.005,0,NIGERIA,NIL,,7/5/2022,Y,N,C000000133,"23,699.93"
50010010004473,ZAMBIA INDUSTRIAL WIRE CLEARIN,ODA,"461,849.88","461,849.88",0,0.01,0,0,3/24/2021,21001,2022-07-09,USD,Performing A/c,0,0,ZAMBIA,DDA1,,7/5/2022,N,Y,C000000150,"461,849.88"
50012150002882,CASH COLLATERAL A/C FOR CORONA,CAA,"14,485.24","14,485.24",0,0.25,0.1,0,1/18/2019,21215,2022-07-09,USD,,0,0,NIGERIA,NIL,,7/5/2022,N,N,C000000109,"14,485.24"
50017150002448,NOVA MERCHANT BANK - USD DOM A,ODA,"5,590,874.88","5,590,874.88",0,0.11,0,0,4/12/2018,21715,2022-07-09,USD,Performing A/c,0.11,0,NIGERIA,DDA1,,7/5/2022,Y,N,C000000117,"5,590,874.88"
50017150002431,NOVA MERCHANT BANK - GBP MAIN,ODA,725.3,725.3,0,0.3,0,0,4/12/2018,21715,2022-07-09,GBP,Performing A/c,0,0,NIGERIA,DDA1,,7/5/2022,N,N,C000000117,725.3
50012150002783,FBNQUEST MERCHANT BANK LIMITED,CAA,"70,853.77","70,853.77",0,0.1,0.2,0,10/26/2018,21215,2022-07-09,USD,,0.1,0,NIGERIA,NIL,,7/5/2022,Y,N,C000000120,"70,853.77"
50012150002332,NOVA MERCHANT BANK - CASH COLL,CAA,"285,894.47","285,894.47",0,0.1,0.79,0,3/29/2018,21215,2022-07-09,USD,,0.1,0,NIGERIA,NIL,,7/5/2022,Y,N,C000000117,"285,894.47"
50010010004459,FBNQUEST MERCHANT BANK LIMITED,ODA,"683,975.27","683,975.27",0,0.01,0,0,3/17/2021,21715,2022-07-09,USD,Performing A/c,0,0,NIGERIA,DDA1,,7/5/2022,N,Y,C000000120,"683,975.27"
50017150002424,NOVA MERCHANT BANK - EUR MAIN,ODA,"2,213.90","2,213.90",0,0.3,0,0,4/12/2018,21715,2022-07-09,EUR,Performing A/c,0,0,NIGERIA,DDA1,,7/5/2022,N,N,C000000117,"2,213.90"
50017150002417,NOVA MERCHANT BANK - EXPORT PR,ODA,"1,193,653.42","1,193,653.42",0,0.11,0,0,3/30/2018,21715,2022-07-09,USD,Performing A/c,0.11,0,NIGERIA,DDA1,,7/5/2022,Y,N,C000000117,"1,193,653.42"
50012150004572,GREENWICH MERCHANT BANK LIMITE,ODA,"68,058.08","68,058.08",0,0.3,0,0,5/5/2021,21215,2022-07-09,EUR,Performing A/c,0,0,NIGERIA,DDA1,,7/5/2022,N,Y,C000000181,"68,058.08"
50012150004565,GREENWICH MERCHANT BANK LIMITE,ODA,"1,489,999.38","1,489,999.38",0,0.01,0,0,5/5/2021,21215,2022-07-09,USD,Performing A/c,0,0,NIGERIA,DDA1,,7/5/2022,N,Y,C000000181,"1,489,999.38"
50012150003858,TITAN BANK CSH CCOLL ACCOUNT,CAA,"88,246.61","88,246.61",0,0,0,0,4/17/2020,21215,2022-07-09,USD,,0,0,NIGERIA,NIL,,7/5/2022,N,N,C000000137,"88,246.61"
50017150002318,NOVA MERCHANT BANK,ODA,165.15,165.15,0,0.3,0,0,3/9/2018,21715,2022-07-09,GBP,Performing A/c,0,0,NIGERIA,DDA1,,7/5/2022,N,N,C000000117,165.15
50012150005050,LOTUS BANK - CASH COLLATERAL A,ODA,"833,611.31","833,611.31",0,0.01,0,0,11/10/2021,21215,2022-07-09,USD,Performing A/c,0,0,NIGERIA,DDA1,,7/5/2022,N,Y,C000000196,"833,611.31"
50017150002363,NOVA MERCHANT BANK - INT ACC,ODA,"4,480.46","4,480.46",0,0.11,0,0,3/29/2018,21715,2022-07-09,USD,Performing A/c,0,0,NIGERIA,DDA1,,7/5/2022,N,N,C000000117,"4,480.46"
50012160000648,CELETRANS NIGERIA LIMITED,ODA,"737,208.46","737,208.46",0,0.01,0,0,7/1/2008,21216,2022-07-09,USD,Performing A/c,0,0,NIGERIA,DDA1,,7/5/2022,N,Y,C000000005,"737,208.46"
50012150002257,POLARIS - CASH COLL,CAA,"59,371.13","59,371.13",0,0.01,0.02,0,2/8/2018,21215,2022-07-09,USD,,0,0,NIGERIA,DDA1,,7/5/2022,N,N,C000000049,"59,371.13"
50012150002110,WEMA BANK PLC. CASH COLL,CAA,"71,737.48","71,737.48",0,0.01,0.02,0,9/21/2016,21215,2022-07-09,USD,,0,0,NIGERIA,DDA1,,7/5/2022,N,N,C000000077,"71,737.48"
50012150001373,STERLING BANK PLC,CAA,"212,047.24","212,047.24",0,0.01,0.06,0,11/17/2008,21215,2022-07-09,USD,,0,0,NIGERIA,DDA1,,7/5/2022,N,Y,C000000052,"212,047.24"
50012150000842,UNITED BANK FOR AFRICA -  CASH,CAA,"16,748,341.82","16,748,341.82",0,0.06,27.91,0,7/1/2008,21220,2022-07-09,USD,,0.06,0,NIGERIA,DDA1,,7/5/2022,Y,Y,C000000046,"16,748,341.82"
50012150004862,SKYE BANK (SL) LIMITED- CASH C,CAA,"1,457,871.00","1,457,871.00",0,0,0,0,9/20/2021,21215,2022-07-09,USD,,0,0,SIERRA LEONE,NIL,,7/5/2022,N,Y,C000000189,"1,457,871.00"
50012160001502,NIGERIAN AGIP OIL COMPANY LIMI,ODA,100.42,100.42,0,0.01,0,0,10/23/2009,21216,2022-07-09,USD,Performing A/c,0,0,NIGERIA,DDA1,,7/5/2022,N,Y,C000000063,100.42
LA500300014009,FBNQUEST MERCHANT BANK LIMITED,LAA,"-121,480.00",0,"121,480.00",7.25,0,24.47,4/11/2022,14020,2022-07-11,USD,,0,7.2526,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000120,"-121,480.00"
LA500300014010,FBNQUEST MERCHANT BANK LIMITED,LAA,"-139,480.00",0,"139,480.00",7.25,0,28.1,4/11/2022,14020,2022-07-11,USD,,0,7.2526,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000120,"-139,480.00"
LA500300013737,GLOBUS BANK LIMITED WIRE CLEAR,LAA,"-507,541.10",0,"507,541.10",6.05,0,85.34,1/13/2022,14020,2022-07-12,USD,,0,6.0534,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000155,"-507,541.10"
LA500300013907,GREENWICH MERCHANT BANK LIMITE,LAA,"-3,595.02",0,"3,595.02",7.25,0,0.72,3/3/2022,14020,2022-07-12,GBP,,0,7.25,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000181,"-3,595.02"
LA500300014018,GLOBUS BANK LIMITED WIRE CLEAR,LAA,"-50,916.97",0,"50,916.97",6.78,0,9.6,4/14/2022,14020,2022-07-13,USD,,0,6.7884,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000155,"-50,916.97"
LA500300014019,GLOBUS BANK LIMITED WIRE CLEAR,LAA,"-153,000.00",0,"153,000.00",6.78,0,28.85,4/14/2022,14020,2022-07-13,USD,,0,6.7884,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000155,"-153,000.00"
LA500300014027,GLOBUS BANK LIMITED WIRE CLEAR,LAA,"-146,641.98",0,"146,641.98",6.79,0,27.68,4/15/2022,14020,2022-07-14,USD,,0,6.7943,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000155,"-146,641.98"
LA500300013942,UNITED BANK FOR AFRICA PLC,LAA,"-83,695.00",0,"83,695.00",4.77,0,11.1,3/21/2022,14135,2022-07-15,USD,,0,4.7744,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-83,695.00"
LA500300014033,STERLING BANK PLC,LAA,"-68,705.13",0,"68,705.13",6.81,0,13,4/19/2022,14020,2022-07-15,USD,,0,6.8127,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000052,"-68,705.13"
LA500300014032,STERLING BANK PLC,LAA,"-97,520.05",0,"97,520.05",6.81,0,18.45,4/19/2022,14020,2022-07-15,USD,,0,6.8127,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000052,"-97,520.05"
LA500300013646,GLOBUS BANK LIMITED WIRE CLEAR,LAA,"-102,344.00",0,"102,344.00",8.91,0,25.34,11/24/2021,14020,2022-07-15,USD,,0,8.9121,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000155,"-102,344.00"
LA500300013941,UNITED BANK FOR AFRICA PLC,LAA,"-128,700.00",0,"128,700.00",4.77,0,17.07,3/21/2022,14135,2022-07-15,USD,,0,4.7744,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-128,700.00"
LA500300013940,UNITED BANK FOR AFRICA PLC,LAA,"-118,268.25",0,"118,268.25",4.77,0,15.68,3/21/2022,14135,2022-07-15,USD,,0,4.7744,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-118,268.25"
LA500300013939,UNITED BANK FOR AFRICA PLC,LAA,"-10,258,875.00",0,"10,258,875.00",4.77,0,"1,360.55",3/21/2022,14135,2022-07-15,USD,,0,4.7744,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-10,258,875.00"
LA500300013748,FIDELITY BANK PLC TRADING ACCO,LAA,"-10,616,425.25",0,"10,616,425.25",5.39,0,"1,591.55",1/18/2022,14020,2022-07-15,USD,,0,5.3969,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000145,"-10,616,425.25"
LA500300014133,UNITED BANK FOR AFRICA PLC,LAA,"-40,000.00",0,"40,000.00",5.3,0,5.89,5/27/2022,14135,2022-07-18,USD,,0,5.3029,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-40,000.00"
LA500300013771,CORONATION MERCHANT BANK,LAA,"-12,117.17",0,"12,117.17",5.17,0,1.74,1/20/2022,14020,2022-07-19,USD,,0,5.1799,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000109,"-12,117.17"
LA500300013937,STERLING BANK PLC,LAA,"-251,190.84",0,"251,190.84",7.02,0,49.01,3/21/2022,14020,2022-07-19,USD,,0,7.0244,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000052,"-251,190.84"
LA500100000012,UNITED BANK FOR AFRICA PLC,LAA,"-187,749.85",0,"187,749.85",4.88,0,25.47,3/24/2022,14135,2022-07-19,USD,,0,4.8846,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-187,749.85"
LA500300014035,GLOBUS BANK LIMITED WIRE CLEAR,LAA,"-699,215.17",0,"699,215.17",6.81,0,132.32,4/20/2022,14020,2022-07-19,USD,,0,6.8127,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000155,"-699,215.17"
LA500300014036,GLOBUS BANK LIMITED WIRE CLEAR,LAA,"-46,096.00",0,"46,096.00",6.81,0,8.72,4/20/2022,14020,2022-07-19,USD,,0,6.8127,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000155,"-46,096.00"
LA500300014037,GLOBUS BANK LIMITED WIRE CLEAR,LAA,"-58,290.00",0,"58,290.00",6.81,0,11.03,4/20/2022,14020,2022-07-19,USD,,0,6.8127,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000155,"-58,290.00"
LA500100000013,UNITED BANK FOR AFRICA PLC,LAA,"-210,774.00",0,"210,774.00",4.88,0,28.6,3/24/2022,14135,2022-07-19,USD,,0,4.8846,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-210,774.00"
LA500300013951,UNITED BANK FOR AFRICA PLC,LAA,"-38,204.64",0,"38,204.64",4.83,0,5.13,3/23/2022,14135,2022-07-19,USD,,0,4.8361,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-38,204.64"
LA500300013961,UNITED BANK FOR AFRICA PLC,LAA,"-25,491.86",0,"25,491.86",4.88,0,3.46,3/25/2022,14135,2022-07-19,USD,,0,4.8897,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-25,491.86"
LA500300013956,UNITED BANK FOR AFRICA PLC,LAA,"-22,561.00",0,"22,561.00",4.88,0,3.06,3/24/2022,14135,2022-07-19,USD,,0,4.8846,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-22,561.00"
LA500300013774,FIDELITY BANK PLC TRADING ACCO,LAA,"-10,270,146.00",0,"10,270,146.00",5.44,0,"1,553.96",1/21/2022,14020,2022-07-20,USD,,0,5.4471,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000145,"-10,270,146.00"
LA500300013950,UNITED BANK FOR AFRICA PLC,LAA,"-4,263,806.20",0,"4,263,806.20",4.83,0,572.78,3/23/2022,14135,2022-07-20,USD,,0,4.8361,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-4,263,806.20"
LA500300014111,UNITED BANK FOR AFRICA PLC,LAA,"-54,489.34",0,"54,489.34",5.22,0,7.91,5/20/2022,14135,2022-07-20,USD,,0,5.228,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-54,489.34"
LA500300013968,UNITED BANK FOR AFRICA PLC,LAA,"-173,490.94",0,"173,490.94",4.95,0,23.86,3/29/2022,14135,2022-07-20,USD,,0,4.9511,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-173,490.94"
LA500300013780,FIRST CITY MONUMENT BANK PLC,LAA,"-1,500,000.00",0,"1,500,000.00",5.19,0,216.55,1/21/2022,14020,2022-07-20,USD,,0,5.1971,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000017,"-1,500,000.00"
LA500300013970,UNITED BANK FOR AFRICA PLC,LAA,"-147,299.14",0,"147,299.14",4.95,0,20.26,3/29/2022,14135,2022-07-21,USD,,0,4.9511,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-147,299.14"
LA500300013984,UNITED BANK FOR AFRICA PLC,LAA,"-157,580.72",0,"157,580.72",4.99,0,21.88,3/31/2022,14135,2022-07-21,USD,,0,4.9997,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-157,580.72"
LA500300013988,UNITED BANK FOR AFRICA PLC,LAA,"-130,392.53",0,"130,392.53",4.96,0,18,4/4/2022,14135,2022-07-21,USD,,0,4.9699,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-130,392.53"
LA500300013963,UNITED BANK FOR AFRICA PLC,LAA,"-115,216.22",0,"115,216.22",5.13,0,16.45,3/25/2022,14135,2022-07-21,USD,,0,5.1397,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-115,216.22"
LA500300013996,UNITED BANK FOR AFRICA PLC,LAA,"-79,254.41",0,"79,254.41",4.98,0,10.98,4/5/2022,14135,2022-07-22,USD,,0,4.9891,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-79,254.41"
LA500300013989,UNITED BANK FOR AFRICA PLC,LAA,"-53,395.50",0,"53,395.50",4.96,0,7.37,4/4/2022,14135,2022-07-22,USD,,0,4.9699,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-53,395.50"
LA500300013992,UNITED BANK FOR AFRICA PLC,LAA,"-76,100.00",0,"76,100.00",4.96,0,10.51,4/4/2022,14135,2022-07-22,USD,,0,4.9699,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-76,100.00"
LA500300013969,UNITED BANK FOR AFRICA PLC,LAA,"-2,478,250.00",0,"2,478,250.00",4.95,0,340.84,3/29/2022,14135,2022-07-22,USD,,0,4.9511,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-2,478,250.00"
LA500300013983,UNITED BANK FOR AFRICA PLC,LAA,"-233,875.72",0,"233,875.72",4.99,0,32.48,3/31/2022,14135,2022-07-22,USD,,0,4.9997,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-233,875.72"
LA500300013976,UNITED BANK FOR AFRICA PLC,LAA,"-89,568.74",0,"89,568.74",4.99,0,12.42,3/30/2022,14135,2022-07-22,USD,,0,4.9927,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-89,568.74"
LA500300013960,UNION BANK,LAA,"-81,180.00",0,"81,180.00",6.63,0,14.97,3/25/2022,14020,2022-07-22,USD,,0,6.6397,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000080,"-81,180.00"
LA500300013982,UNITED BANK FOR AFRICA PLC,LAA,"-81,758.82",0,"81,758.82",4.99,0,11.35,3/31/2022,14135,2022-07-22,USD,,0,4.9997,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-81,758.82"
LA500300013981,UNITED BANK FOR AFRICA PLC,LAA,"-175,440.00",0,"175,440.00",4.99,0,24.37,3/31/2022,14135,2022-07-22,USD,,0,4.9997,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-175,440.00"
LA500300013977,UNITED BANK FOR AFRICA PLC,LAA,"-510,004.80",0,"510,004.80",4.99,0,70.73,3/30/2022,14135,2022-07-22,USD,,0,4.9927,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-510,004.80"
LA500300014052,GLOBUS BANK LIMITED WIRE CLEAR,LAA,"-39,303.04",0,"39,303.04",6.96,0,7.6,4/26/2022,14020,2022-07-25,USD,,0,6.9637,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000155,"-39,303.04"
LA500300013777,GREENWICH MERCHANT BANK LIMITE,LAA,"-1,908.38",0,"1,908.38",7.32,0,0.39,1/26/2022,14020,2022-07-25,USD,,0,7.3237,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000181,"-1,908.38"
LA500300013778,GLOBUS BANK LIMITED WIRE CLEAR,LAA,"-16,752.00",0,"16,752.00",6.32,0,2.94,1/26/2022,14020,2022-07-25,USD,,0,6.3237,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000155,"-16,752.00"
LA500300013987,UNITED BANK FOR AFRICA PLC,LAA,"-9,226.08",0,"9,226.08",4.96,0,1.27,4/4/2022,14135,2022-07-26,USD,,0,4.9699,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-9,226.08"
LA500300014053,GLOBUS BANK LIMITED WIRE CLEAR,LAA,"-48,170.00",0,"48,170.00",6.97,0,9.33,4/27/2022,14020,2022-07-26,USD,,0,6.9749,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000155,"-48,170.00"
LA500300013783,GLOBUS BANK LIMITED WIRE CLEAR,LAA,"-249,875.93",0,"249,875.93",6.32,0,43.92,1/28/2022,14020,2022-07-27,USD,,0,6.3277,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000155,"-249,875.93"
LA500300013784,GLOBUS BANK LIMITED WIRE CLEAR,LAA,"-193,540.21",0,"193,540.21",6.32,0,34.02,1/28/2022,14020,2022-07-27,USD,,0,6.3277,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000155,"-193,540.21"
LA500300013998,UNITED BANK FOR AFRICA PLC,LAA,"-248,861.75",0,"248,861.75",4.99,0,34.51,4/6/2022,14135,2022-07-28,USD,,0,4.9927,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-248,861.75"
LA500300013985,UNITED BANK FOR AFRICA PLC,LAA,"-6,674,247.17",0,"6,674,247.17",4.99,0,926.92,3/31/2022,14135,2022-07-28,USD,,0,4.9997,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-6,674,247.17"
LA500300014001,UNITED BANK FOR AFRICA PLC,LAA,"-138,857.05",0,"138,857.05",4.99,0,19.26,4/6/2022,14135,2022-07-28,USD,,0,4.9927,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-138,857.05"
LA500300013785,GLOBUS BANK LIMITED WIRE CLEAR,LAA,"-170,850.00",0,"170,850.00",6.32,0,30.02,1/31/2022,14020,2022-07-28,USD,,0,6.3263,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000155,"-170,850.00"
LA500300014004,UNITED BANK FOR AFRICA PLC,LAA,"-255,150.00",0,"255,150.00",4.97,0,35.26,4/7/2022,14135,2022-07-29,USD,,0,4.9749,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-255,150.00"
LA500300014005,UNITED BANK FOR AFRICA PLC,LAA,"-14,243.91",0,"14,243.91",4.97,0,1.97,4/7/2022,14135,2022-07-29,USD,,0,4.9749,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-14,243.91"
LA500300013994,UNITED BANK FOR AFRICA PLC,LAA,"-55,322.12",0,"55,322.12",4.98,0,7.67,4/5/2022,14135,2022-07-29,USD,,0,4.9891,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-55,322.12"
LA500300013990,UNITED BANK FOR AFRICA PLC,LAA,"-75,266.33",0,"75,266.33",4.96,0,10.39,4/4/2022,14135,2022-07-29,USD,,0,4.9699,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-75,266.33"
LA500300014059,GLOBUS BANK LIMITED WIRE CLEAR,LAA,"-60,800.00",0,"60,800.00",7.08,0,11.97,5/4/2022,14020,2022-08-02,USD,,0,7.0849,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000155,"-60,800.00"
LA500300013702,STERLING BANK PLC,LAA,"-21,517.19",0,"21,517.19",8.74,0,5.23,1/6/2022,14020,2022-08-03,USD,,0,8.7484,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000052,"-21,517.19"
LA500300013997,UNITED BANK FOR AFRICA PLC,LAA,"-3,485,460.26",0,"3,485,460.26",4.99,0,483.38,4/6/2022,14135,2022-08-03,USD,,0,4.9927,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-3,485,460.26"
LA500300014079,UNITED BANK FOR AFRICA PLC,LAA,"-359,521.35",0,"359,521.35",4.92,0,49.15,5/13/2022,14135,2022-08-04,USD,,0,4.9219,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-359,521.35"
LA500300014029,UNITED BANK FOR AFRICA PLC,LAA,"-415,800.00",0,"415,800.00",5.05,0,58.4,4/18/2022,14135,2022-08-04,USD,,0,5.0567,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-415,800.00"
LA500300014028,UNITED BANK FOR AFRICA PLC,LAA,"-415,800.00",0,"415,800.00",5.05,0,58.4,4/18/2022,14135,2022-08-04,USD,,0,5.0567,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-415,800.00"
LA500300014149,UNITED BANK FOR AFRICA PLC,LAA,"-76,100.00",0,"76,100.00",5.12,0,10.84,6/7/2022,14135,2022-08-04,USD,,0,5.126,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-76,100.00"
LA500300014093,UNITED BANK FOR AFRICA PLC,LAA,"-143,280.00",0,"143,280.00",4.94,0,19.68,5/17/2022,14135,2022-08-04,USD,,0,4.9437,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-143,280.00"
LA500300014068,CORONATION MERCHANT BANK,LAA,"-84,046.63",0,"84,046.63",7.15,0,16.71,5/6/2022,14020,2022-08-04,USD,,0,7.1561,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000109,"-84,046.63"
LA500300014080,UNITED BANK FOR AFRICA PLC,LAA,"-6,085.27",0,"6,085.27",4.92,0,0.83,5/13/2022,14135,2022-08-05,USD,,0,4.9219,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-6,085.27"
LA500300014067,UNITED BANK FOR AFRICA PLC,LAA,"-151,140.00",0,"151,140.00",5.51,0,23.17,5/6/2022,14135,2022-08-05,USD,,0,5.5196,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-151,140.00"
LA500300014082,UNITED BANK FOR AFRICA PLC,LAA,"-225,040.00",0,"225,040.00",4.92,0,30.77,5/13/2022,14135,2022-08-05,USD,,0,4.9219,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-225,040.00"
LA500300014092,UNITED BANK FOR AFRICA PLC,LAA,"-107,480.00",0,"107,480.00",4.94,0,14.76,5/17/2022,14135,2022-08-05,USD,,0,4.9437,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-107,480.00"
LA500300014011,UNITED BANK FOR AFRICA PLC,LAA,"-408,241.23",0,"408,241.23",5.29,0,59.99,4/12/2022,14135,2022-08-05,USD,,0,5.2904,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-408,241.23"
LA500100000010,GCB BANK LIMITED,LAA,"-20,000,000.00",0,"20,000,000.00",2.73,0,"1,516.94",2/7/2022,14021,2022-08-05,USD,,0,2.7305,GHANA,LIBOR,7/5/2022,,N,Y,C000000205,"-20,000,000.00"
